Trial,Bandit,Reward,Algorithm
2896,3,3.8191198019976484,EpsilonGreedy Algorithm
2897,3,4.734173439745589,EpsilonGreedy Algorithm
2898,3,2.3270802414137046,EpsilonGreedy Algorithm
2899,3,2.1575259674600935,EpsilonGreedy Algorithm
2900,3,5.145512065946656,EpsilonGreedy Algorithm
2901,3,4.443287942487035,EpsilonGreedy Algorithm
2902,3,3.5089909314878827,EpsilonGreedy Algorithm
2903,3,2.9337603782062556,EpsilonGreedy Algorithm
2904,3,4.411745343657193,EpsilonGreedy Algorithm
2905,3,2.2943347477576848,EpsilonGreedy Algorithm
2906,3,3.1136314358038444,EpsilonGreedy Algorithm
2907,3,5.534328159832984,EpsilonGreedy Algorithm
2908,3,2.399258968254177,EpsilonGreedy Algorithm
2909,3,2.053939390670414,EpsilonGreedy Algorithm
2910,3,4.941960557703876,EpsilonGreedy Algorithm
2911,3,5.103910592172462,EpsilonGreedy Algorithm
2912,3,2.521282117270561,EpsilonGreedy Algorithm
2913,3,5.354489720233204,EpsilonGreedy Algorithm
2914,3,4.467598734366335,EpsilonGreedy Algorithm
2915,3,4.931152678029789,EpsilonGreedy Algorithm
2916,3,4.4005600141586205,EpsilonGreedy Algorithm
2917,3,5.679395224526196,EpsilonGreedy Algorithm
2918,3,4.3133985653499725,EpsilonGreedy Algorithm
2919,3,3.6412514200477974,EpsilonGreedy Algorithm
2920,3,3.6829813081857625,EpsilonGreedy Algorithm
2921,3,3.522112699594245,EpsilonGreedy Algorithm
2922,3,3.9746337290945024,EpsilonGreedy Algorithm
2923,3,3.432775592178218,EpsilonGreedy Algorithm
2924,3,3.7355030639713696,EpsilonGreedy Algorithm
2925,3,5.097085596958737,EpsilonGreedy Algorithm
2926,3,2.7267535805555534,EpsilonGreedy Algorithm
2927,3,3.1445316242858663,EpsilonGreedy Algorithm
2928,3,4.17287831740071,EpsilonGreedy Algorithm
2929,3,5.778358926403899,EpsilonGreedy Algorithm
2930,3,3.9971278284317164,EpsilonGreedy Algorithm
2931,3,3.746203869861214,EpsilonGreedy Algorithm
2932,3,4.304046162386879,EpsilonGreedy Algorithm
2933,3,1.7442697836194418,EpsilonGreedy Algorithm
2934,3,4.833787521191277,EpsilonGreedy Algorithm
2935,3,2.5684070641685715,EpsilonGreedy Algorithm
2936,3,3.2793309433615687,EpsilonGreedy Algorithm
2937,3,4.04408896426879,EpsilonGreedy Algorithm
2938,3,5.052875932119561,EpsilonGreedy Algorithm
2939,3,4.208649657998178,EpsilonGreedy Algorithm
2940,3,4.317116986927372,EpsilonGreedy Algorithm
2941,3,3.344142961435364,EpsilonGreedy Algorithm
2942,3,4.970649920144059,EpsilonGreedy Algorithm
2943,3,4.7272890460338886,EpsilonGreedy Algorithm
2944,3,5.16870294341847,EpsilonGreedy Algorithm
2945,3,6.133974213002631,EpsilonGreedy Algorithm
2946,3,2.314442972385579,EpsilonGreedy Algorithm
2947,3,3.623021664217069,EpsilonGreedy Algorithm
2948,3,3.850237321548761,EpsilonGreedy Algorithm
2949,3,3.014737638463795,EpsilonGreedy Algorithm
2950,3,4.885510723860513,EpsilonGreedy Algorithm
2951,3,5.901760036325941,EpsilonGreedy Algorithm
2952,3,4.810537781633553,EpsilonGreedy Algorithm
2953,3,3.837228165690099,EpsilonGreedy Algorithm
2954,3,4.806354553369283,EpsilonGreedy Algorithm
2955,3,4.767667675516648,EpsilonGreedy Algorithm
2956,3,4.301514566259851,EpsilonGreedy Algorithm
2957,3,5.710611690552694,EpsilonGreedy Algorithm
2958,3,5.52217305265954,EpsilonGreedy Algorithm
2959,3,4.047756964260562,EpsilonGreedy Algorithm
2960,3,3.671512346026145,EpsilonGreedy Algorithm
2961,3,4.378242556932548,EpsilonGreedy Algorithm
2962,3,5.098551341466736,EpsilonGreedy Algorithm
2963,3,3.4887326868074027,EpsilonGreedy Algorithm
2964,3,3.784165275196794,EpsilonGreedy Algorithm
2965,3,5.158033639360135,EpsilonGreedy Algorithm
2966,3,3.6942150152259083,EpsilonGreedy Algorithm
2967,3,5.1290327669402345,EpsilonGreedy Algorithm
2968,3,4.285624276721183,EpsilonGreedy Algorithm
2969,3,4.408450318843189,EpsilonGreedy Algorithm
2970,3,4.179116279862569,EpsilonGreedy Algorithm
2971,3,3.0493753905044576,EpsilonGreedy Algorithm
2972,3,3.7517937396757723,EpsilonGreedy Algorithm
2973,3,1.8001883300973414,EpsilonGreedy Algorithm
2974,3,4.107153272542602,EpsilonGreedy Algorithm
2975,3,5.043491460880045,EpsilonGreedy Algorithm
2976,3,3.755649231544992,EpsilonGreedy Algorithm
2977,3,3.273222006883585,EpsilonGreedy Algorithm
2978,3,3.6175663130202063,EpsilonGreedy Algorithm
2979,3,5.760769315469151,EpsilonGreedy Algorithm
2980,3,4.624609498260926,EpsilonGreedy Algorithm
2981,3,3.6190341801969796,EpsilonGreedy Algorithm
2982,3,3.183396104433503,EpsilonGreedy Algorithm
2983,3,3.0477143540228933,EpsilonGreedy Algorithm
2984,3,2.1969082491313743,EpsilonGreedy Algorithm
2985,3,2.763175104137236,EpsilonGreedy Algorithm
2986,3,5.534859915877619,EpsilonGreedy Algorithm
2987,3,4.96220492571486,EpsilonGreedy Algorithm
2988,3,2.9960056788885936,EpsilonGreedy Algorithm
2989,3,4.879150238616422,EpsilonGreedy Algorithm
2990,3,3.4849726501623657,EpsilonGreedy Algorithm
2991,3,3.762304336096555,EpsilonGreedy Algorithm
2992,3,4.30477657465839,EpsilonGreedy Algorithm
2993,3,6.074566306416638,EpsilonGreedy Algorithm
2994,3,3.9381628755736418,EpsilonGreedy Algorithm
2995,3,4.353916192950749,EpsilonGreedy Algorithm
2996,3,3.2537138712969687,EpsilonGreedy Algorithm
2997,3,3.349696702008731,EpsilonGreedy Algorithm
2998,3,4.3825243646336824,EpsilonGreedy Algorithm
2999,3,4.902297571186789,EpsilonGreedy Algorithm
3000,3,4.858565842634491,EpsilonGreedy Algorithm
3001,3,3.6429044921983476,EpsilonGreedy Algorithm
3002,3,4.643823591808818,EpsilonGreedy Algorithm
3003,3,3.8372958638347794,EpsilonGreedy Algorithm
3004,3,4.450456030959417,EpsilonGreedy Algorithm
3005,3,4.422579235447627,EpsilonGreedy Algorithm
3006,3,4.893056187290349,EpsilonGreedy Algorithm
3007,3,4.387786399595292,EpsilonGreedy Algorithm
3008,3,4.9688978635948144,EpsilonGreedy Algorithm
3009,3,4.396660125424831,EpsilonGreedy Algorithm
3010,3,4.782455160772853,EpsilonGreedy Algorithm
3011,3,3.117802789246432,EpsilonGreedy Algorithm
3012,3,4.486914323888744,EpsilonGreedy Algorithm
3013,3,5.815889242250582,EpsilonGreedy Algorithm
3014,3,4.089032033677561,EpsilonGreedy Algorithm
3015,3,4.101152323150903,EpsilonGreedy Algorithm
3016,3,4.404259283735706,EpsilonGreedy Algorithm
3017,3,3.212639892652659,EpsilonGreedy Algorithm
3018,3,2.257697817272315,EpsilonGreedy Algorithm
3019,3,2.678135475793675,EpsilonGreedy Algorithm
3020,3,3.1910619019921804,EpsilonGreedy Algorithm
3021,3,6.243593039360611,EpsilonGreedy Algorithm
3022,3,3.9650846822325776,EpsilonGreedy Algorithm
3023,3,4.290818679817671,EpsilonGreedy Algorithm
3024,3,2.6658346764888705,EpsilonGreedy Algorithm
3025,3,4.490339083273525,EpsilonGreedy Algorithm
3026,3,4.258584383514224,EpsilonGreedy Algorithm
3027,3,4.084300047357617,EpsilonGreedy Algorithm
3028,3,4.531628360962014,EpsilonGreedy Algorithm
3029,3,3.3151415852305814,EpsilonGreedy Algorithm
3030,3,4.472921551568816,EpsilonGreedy Algorithm
3031,3,4.591441949072259,EpsilonGreedy Algorithm
3032,3,4.15609202722899,EpsilonGreedy Algorithm
3033,3,4.247133404041881,EpsilonGreedy Algorithm
3034,3,1.8714593479464972,EpsilonGreedy Algorithm
3035,3,2.8974019092153576,EpsilonGreedy Algorithm
3036,3,3.633047070928295,EpsilonGreedy Algorithm
3037,3,3.0641425470313424,EpsilonGreedy Algorithm
3038,3,3.9211486682451784,EpsilonGreedy Algorithm
3039,3,2.5469377058582747,EpsilonGreedy Algorithm
3040,3,3.4010009440048687,EpsilonGreedy Algorithm
3041,3,4.803361696079344,EpsilonGreedy Algorithm
3042,3,3.162803328835494,EpsilonGreedy Algorithm
3043,3,3.9605897370059022,EpsilonGreedy Algorithm
3044,3,3.5441333782198434,EpsilonGreedy Algorithm
3045,3,3.605114281730251,EpsilonGreedy Algorithm
3046,3,3.180264989338254,EpsilonGreedy Algorithm
3047,3,5.075688638900889,EpsilonGreedy Algorithm
3048,3,5.214144190988662,EpsilonGreedy Algorithm
3049,3,4.754962463125296,EpsilonGreedy Algorithm
3050,3,4.400300039494012,EpsilonGreedy Algorithm
3051,3,2.6761261458386603,EpsilonGreedy Algorithm
3052,3,2.8948498082252954,EpsilonGreedy Algorithm
3053,3,3.9514295331882012,EpsilonGreedy Algorithm
3054,3,3.541904985262255,EpsilonGreedy Algorithm
3055,3,3.2799354475381266,EpsilonGreedy Algorithm
3056,3,3.7303613169728425,EpsilonGreedy Algorithm
3057,3,4.345885355375905,EpsilonGreedy Algorithm
3058,3,2.119440956735881,EpsilonGreedy Algorithm
3059,3,4.708909190421421,EpsilonGreedy Algorithm
3060,3,4.046723930154564,EpsilonGreedy Algorithm
3061,3,2.6391110121199226,EpsilonGreedy Algorithm
3062,3,4.122970450296317,EpsilonGreedy Algorithm
3063,3,5.047394212578343,EpsilonGreedy Algorithm
3064,3,4.6143219349938835,EpsilonGreedy Algorithm
3065,3,4.786204030314784,EpsilonGreedy Algorithm
3066,3,6.874310348177718,EpsilonGreedy Algorithm
3067,3,4.2658980339754695,EpsilonGreedy Algorithm
3068,3,3.3145431300391435,EpsilonGreedy Algorithm
3069,3,2.7769293020435595,EpsilonGreedy Algorithm
3070,3,4.801745659494034,EpsilonGreedy Algorithm
3071,3,4.563866303689691,EpsilonGreedy Algorithm
3072,3,3.65421469621718,EpsilonGreedy Algorithm
3073,3,5.5162396730146455,EpsilonGreedy Algorithm
3074,3,4.741605575299667,EpsilonGreedy Algorithm
3075,3,4.09348524060691,EpsilonGreedy Algorithm
3076,3,3.567382499056113,EpsilonGreedy Algorithm
3077,3,4.94722992656813,EpsilonGreedy Algorithm
3078,3,4.175701098714768,EpsilonGreedy Algorithm
3079,3,5.070578228719755,EpsilonGreedy Algorithm
3080,3,4.083322976101356,EpsilonGreedy Algorithm
3081,3,4.814174461307193,EpsilonGreedy Algorithm
3082,3,4.679302430476596,EpsilonGreedy Algorithm
3083,3,4.8708666763358615,EpsilonGreedy Algorithm
3084,3,4.72041947876958,EpsilonGreedy Algorithm
3085,3,4.141334393775384,EpsilonGreedy Algorithm
3086,3,5.011053025474202,EpsilonGreedy Algorithm
3087,3,3.851158740374887,EpsilonGreedy Algorithm
3088,3,2.538012070530467,EpsilonGreedy Algorithm
3089,3,5.3937954858850885,EpsilonGreedy Algorithm
3090,3,4.522601998448425,EpsilonGreedy Algorithm
3091,3,4.4986943577234095,EpsilonGreedy Algorithm
3092,3,5.127211776625358,EpsilonGreedy Algorithm
3093,3,3.5689722567289524,EpsilonGreedy Algorithm
3094,3,3.105205601573037,EpsilonGreedy Algorithm
3095,3,4.460444551015362,EpsilonGreedy Algorithm
3096,3,2.9711448970479433,EpsilonGreedy Algorithm
3097,3,3.5559847273851193,EpsilonGreedy Algorithm
3098,3,4.549656025171578,EpsilonGreedy Algorithm
3099,3,2.766106604474694,EpsilonGreedy Algorithm
3100,3,3.707244151166223,EpsilonGreedy Algorithm
3101,3,2.922590023695232,EpsilonGreedy Algorithm
3102,3,2.5400778692910464,EpsilonGreedy Algorithm
3103,3,5.326665377728955,EpsilonGreedy Algorithm
3104,3,5.545738860365149,EpsilonGreedy Algorithm
3105,3,4.095186272661072,EpsilonGreedy Algorithm
3106,3,4.358843655671792,EpsilonGreedy Algorithm
3107,3,2.51888890757971,EpsilonGreedy Algorithm
3108,3,5.476616732886841,EpsilonGreedy Algorithm
3109,3,4.267860320049325,EpsilonGreedy Algorithm
3110,3,3.2903389517933013,EpsilonGreedy Algorithm
3111,3,3.27548404440168,EpsilonGreedy Algorithm
3112,3,2.0584261893040883,EpsilonGreedy Algorithm
3113,3,3.947529052388127,EpsilonGreedy Algorithm
3114,3,4.028889733819011,EpsilonGreedy Algorithm
3115,3,5.847719245296579,EpsilonGreedy Algorithm
3116,3,3.635869940825476,EpsilonGreedy Algorithm
3117,3,4.3608425918735145,EpsilonGreedy Algorithm
3118,3,6.010331473173169,EpsilonGreedy Algorithm
3119,3,3.9963949244998593,EpsilonGreedy Algorithm
3120,3,4.464657773647156,EpsilonGreedy Algorithm
3121,3,3.78928168443594,EpsilonGreedy Algorithm
3122,3,3.5070794714896016,EpsilonGreedy Algorithm
3123,3,4.543954845102916,EpsilonGreedy Algorithm
3124,3,5.626894764322877,EpsilonGreedy Algorithm
3125,3,5.725899842366388,EpsilonGreedy Algorithm
3126,3,3.6619609059769784,EpsilonGreedy Algorithm
3127,3,2.9207874493354495,EpsilonGreedy Algorithm
3128,3,2.8518594481929744,EpsilonGreedy Algorithm
3129,3,3.403140375459248,EpsilonGreedy Algorithm
3130,3,3.9133057149966572,EpsilonGreedy Algorithm
3131,3,5.053545676892465,EpsilonGreedy Algorithm
3132,3,4.492502545512306,EpsilonGreedy Algorithm
3133,3,3.413795240685435,EpsilonGreedy Algorithm
3134,3,4.866277772854273,EpsilonGreedy Algorithm
3135,3,4.0261356615889605,EpsilonGreedy Algorithm
3136,3,5.509332238793964,EpsilonGreedy Algorithm
3137,3,4.154734354747738,EpsilonGreedy Algorithm
3138,3,3.9338776238244297,EpsilonGreedy Algorithm
3139,3,4.753400748536316,EpsilonGreedy Algorithm
3140,3,5.399518102030093,EpsilonGreedy Algorithm
3141,3,4.726770548518906,EpsilonGreedy Algorithm
3142,3,2.616302295715399,EpsilonGreedy Algorithm
3143,3,5.114145595214694,EpsilonGreedy Algorithm
3144,3,4.157314522685312,EpsilonGreedy Algorithm
3145,3,3.9904665549123974,EpsilonGreedy Algorithm
3146,3,2.474023621533124,EpsilonGreedy Algorithm
3147,3,3.282649447032185,EpsilonGreedy Algorithm
3148,3,1.9365178688696294,EpsilonGreedy Algorithm
3149,3,5.173403697110362,EpsilonGreedy Algorithm
3150,3,5.16332408750821,EpsilonGreedy Algorithm
3151,3,1.7845163619772322,EpsilonGreedy Algorithm
3152,3,3.80928297712821,EpsilonGreedy Algorithm
3153,3,5.604519774828384,EpsilonGreedy Algorithm
3154,3,5.03947048044206,EpsilonGreedy Algorithm
3155,3,4.4746185038433275,EpsilonGreedy Algorithm
3156,3,4.5296792778993,EpsilonGreedy Algorithm
3157,3,3.9072476871853214,EpsilonGreedy Algorithm
3158,3,3.2827293860171434,EpsilonGreedy Algorithm
3159,3,5.754714212798378,EpsilonGreedy Algorithm
3160,3,2.926705344174701,EpsilonGreedy Algorithm
3161,3,3.893191547687265,EpsilonGreedy Algorithm
3162,3,3.3790262298273177,EpsilonGreedy Algorithm
3163,3,3.350800975749829,EpsilonGreedy Algorithm
3164,3,3.535756590778118,EpsilonGreedy Algorithm
3165,3,5.166060705843949,EpsilonGreedy Algorithm
3166,3,3.2752928406425523,EpsilonGreedy Algorithm
3167,3,6.0990138815988235,EpsilonGreedy Algorithm
3168,3,3.7453094315582245,EpsilonGreedy Algorithm
3169,3,4.909718175726421,EpsilonGreedy Algorithm
3170,3,6.1117951308815055,EpsilonGreedy Algorithm
3171,3,4.125442820590685,EpsilonGreedy Algorithm
3172,3,2.715689345480259,EpsilonGreedy Algorithm
3173,3,6.04351588359427,EpsilonGreedy Algorithm
3174,3,5.401964442425729,EpsilonGreedy Algorithm
3175,3,4.135501614168159,EpsilonGreedy Algorithm
3176,3,5.299323111786827,EpsilonGreedy Algorithm
3177,3,4.950031819684786,EpsilonGreedy Algorithm
3178,3,4.701027531957417,EpsilonGreedy Algorithm
3179,3,2.6345206082669055,EpsilonGreedy Algorithm
3180,3,5.439644642213141,EpsilonGreedy Algorithm
3181,3,4.8026257041689835,EpsilonGreedy Algorithm
3182,3,4.0576504506498825,EpsilonGreedy Algorithm
3183,3,4.024221318151344,EpsilonGreedy Algorithm
3184,3,4.917056795331142,EpsilonGreedy Algorithm
3185,3,4.17737771113098,EpsilonGreedy Algorithm
3186,3,2.0871296127621113,EpsilonGreedy Algorithm
3187,3,4.234700579215936,EpsilonGreedy Algorithm
3188,3,3.0464416994611065,EpsilonGreedy Algorithm
3189,3,3.3352734617632622,EpsilonGreedy Algorithm
3190,3,2.4965163523176894,EpsilonGreedy Algorithm
3191,3,4.566394201069267,EpsilonGreedy Algorithm
3192,3,3.4010110637698165,EpsilonGreedy Algorithm
3193,3,1.9210981313487565,EpsilonGreedy Algorithm
3194,3,5.243649404131829,EpsilonGreedy Algorithm
3195,3,3.569710367860626,EpsilonGreedy Algorithm
3196,3,4.15958879510701,EpsilonGreedy Algorithm
3197,3,5.040573305138233,EpsilonGreedy Algorithm
3198,3,4.494006941287702,EpsilonGreedy Algorithm
3199,3,3.1724202423043977,EpsilonGreedy Algorithm
3200,3,4.6999930108697185,EpsilonGreedy Algorithm
3201,3,3.726955381717033,EpsilonGreedy Algorithm
3202,3,3.437572442937494,EpsilonGreedy Algorithm
3203,3,4.388842770735823,EpsilonGreedy Algorithm
3204,3,2.932010407025025,EpsilonGreedy Algorithm
3205,3,4.5765626269344635,EpsilonGreedy Algorithm
3206,3,4.306833029409728,EpsilonGreedy Algorithm
3207,3,5.814114724297351,EpsilonGreedy Algorithm
3208,3,3.1990766329526004,EpsilonGreedy Algorithm
3209,3,6.062970143355498,EpsilonGreedy Algorithm
3210,3,3.278435599172729,EpsilonGreedy Algorithm
3211,3,3.3400930546444147,EpsilonGreedy Algorithm
3212,3,3.4071796740643188,EpsilonGreedy Algorithm
3213,3,5.208630266658637,EpsilonGreedy Algorithm
3214,3,4.749902763008118,EpsilonGreedy Algorithm
3215,3,4.373273265714623,EpsilonGreedy Algorithm
3216,3,6.052950791270518,EpsilonGreedy Algorithm
3217,3,4.506978147304075,EpsilonGreedy Algorithm
3218,3,4.428203826604532,EpsilonGreedy Algorithm
3219,3,4.121364437193094,EpsilonGreedy Algorithm
3220,3,5.552411672082344,EpsilonGreedy Algorithm
3221,3,4.069838859394872,EpsilonGreedy Algorithm
3222,3,4.5504137329317444,EpsilonGreedy Algorithm
3223,3,3.280731057065469,EpsilonGreedy Algorithm
3224,3,4.8435328203949775,EpsilonGreedy Algorithm
3225,3,3.165092752755999,EpsilonGreedy Algorithm
3226,3,3.924586763323407,EpsilonGreedy Algorithm
3227,3,3.7712746743131413,EpsilonGreedy Algorithm
3228,3,5.6224035706555195,EpsilonGreedy Algorithm
3229,3,2.4473031521378585,EpsilonGreedy Algorithm
3230,3,2.325572839833752,EpsilonGreedy Algorithm
3231,3,3.4762239655221303,EpsilonGreedy Algorithm
3232,3,4.61512540022035,EpsilonGreedy Algorithm
3233,3,3.858558865244824,EpsilonGreedy Algorithm
3234,3,3.8096052616612686,EpsilonGreedy Algorithm
3235,3,4.822429740242072,EpsilonGreedy Algorithm
3236,3,3.9580000723678688,EpsilonGreedy Algorithm
3237,3,4.312609914618106,EpsilonGreedy Algorithm
3238,3,3.1913585373918227,EpsilonGreedy Algorithm
3239,3,3.9047095286394433,EpsilonGreedy Algorithm
3240,3,4.692628831593519,EpsilonGreedy Algorithm
3241,3,4.284486163675956,EpsilonGreedy Algorithm
3242,3,4.205261178211968,EpsilonGreedy Algorithm
3243,3,2.745967574497406,EpsilonGreedy Algorithm
3244,3,5.623529571392853,EpsilonGreedy Algorithm
3245,3,3.438954209502299,EpsilonGreedy Algorithm
3246,3,5.255710368088049,EpsilonGreedy Algorithm
3247,3,6.420370910809092,EpsilonGreedy Algorithm
3248,3,3.6259602843518106,EpsilonGreedy Algorithm
3249,3,3.086508246209215,EpsilonGreedy Algorithm
3250,3,4.840292425149631,EpsilonGreedy Algorithm
3251,3,4.356734258722909,EpsilonGreedy Algorithm
3252,3,3.314168722842658,EpsilonGreedy Algorithm
3253,3,2.017215166003837,EpsilonGreedy Algorithm
3254,3,3.107686005995072,EpsilonGreedy Algorithm
3255,3,2.7966974882411555,EpsilonGreedy Algorithm
3256,3,5.528288257497692,EpsilonGreedy Algorithm
3257,3,3.1429051087975313,EpsilonGreedy Algorithm
3258,3,4.707342097759897,EpsilonGreedy Algorithm
3259,3,2.0920797668477693,EpsilonGreedy Algorithm
3260,3,3.5193770062537513,EpsilonGreedy Algorithm
3261,3,3.2988831405108585,EpsilonGreedy Algorithm
3262,3,3.605009331043647,EpsilonGreedy Algorithm
3263,3,2.3903365435343327,EpsilonGreedy Algorithm
3264,3,4.196318614364257,EpsilonGreedy Algorithm
3265,3,3.100299010927007,EpsilonGreedy Algorithm
3266,3,2.506724795203766,EpsilonGreedy Algorithm
3267,3,4.0513180367268555,EpsilonGreedy Algorithm
3268,3,3.088628509163788,EpsilonGreedy Algorithm
3269,3,2.0042604398720947,EpsilonGreedy Algorithm
3270,3,3.9834433643082052,EpsilonGreedy Algorithm
3271,3,2.912234018438611,EpsilonGreedy Algorithm
3272,3,4.458245706488983,EpsilonGreedy Algorithm
3273,3,2.8777857070122392,EpsilonGreedy Algorithm
3274,3,5.792534064419025,EpsilonGreedy Algorithm
3275,3,3.5207473299447214,EpsilonGreedy Algorithm
3276,3,3.9054461133551372,EpsilonGreedy Algorithm
3277,3,4.108246318525051,EpsilonGreedy Algorithm
3278,3,4.656039627786593,EpsilonGreedy Algorithm
3279,3,4.846113137873593,EpsilonGreedy Algorithm
3280,3,4.714294604033181,EpsilonGreedy Algorithm
3281,3,3.8232197602467184,EpsilonGreedy Algorithm
3282,3,2.889607238913588,EpsilonGreedy Algorithm
3283,3,2.624393469756342,EpsilonGreedy Algorithm
3284,3,5.213275249371171,EpsilonGreedy Algorithm
3285,3,3.5390103967302555,EpsilonGreedy Algorithm
3286,3,4.6601865745404725,EpsilonGreedy Algorithm
3287,3,5.152618872566238,EpsilonGreedy Algorithm
3288,3,5.358508254881167,EpsilonGreedy Algorithm
3289,3,3.620501860537618,EpsilonGreedy Algorithm
3290,3,5.223717344315955,EpsilonGreedy Algorithm
3291,3,5.0930436339188745,EpsilonGreedy Algorithm
3292,3,3.2181946605207963,EpsilonGreedy Algorithm
3293,3,2.909798590503884,EpsilonGreedy Algorithm
3294,3,5.242470952923236,EpsilonGreedy Algorithm
3295,3,4.5698489185817,EpsilonGreedy Algorithm
3296,3,6.095353628149009,EpsilonGreedy Algorithm
3297,3,2.958159473478307,EpsilonGreedy Algorithm
3298,3,3.608838390870953,EpsilonGreedy Algorithm
3299,3,3.9731509659635917,EpsilonGreedy Algorithm
3300,3,4.624279255270021,EpsilonGreedy Algorithm
3301,3,2.52914411791453,EpsilonGreedy Algorithm
3302,3,4.531433349903107,EpsilonGreedy Algorithm
3303,3,4.697292736769489,EpsilonGreedy Algorithm
3304,3,3.507941654115301,EpsilonGreedy Algorithm
3305,3,3.021202106116725,EpsilonGreedy Algorithm
3306,3,3.7920377281064233,EpsilonGreedy Algorithm
3307,3,4.828692215598739,EpsilonGreedy Algorithm
3308,3,5.93960197229174,EpsilonGreedy Algorithm
3309,3,3.7585320916710847,EpsilonGreedy Algorithm
3310,3,3.7758430460501438,EpsilonGreedy Algorithm
3311,3,3.5802339224701307,EpsilonGreedy Algorithm
3312,3,3.1290681913448575,EpsilonGreedy Algorithm
3313,3,1.3812317815630815,EpsilonGreedy Algorithm
3314,3,5.677572993063576,EpsilonGreedy Algorithm
3315,3,4.178152354175936,EpsilonGreedy Algorithm
3316,3,3.893515073551694,EpsilonGreedy Algorithm
3317,3,2.2264110282104737,EpsilonGreedy Algorithm
3318,3,5.117781062822642,EpsilonGreedy Algorithm
3319,3,4.589392393706153,EpsilonGreedy Algorithm
3320,3,3.128253501311677,EpsilonGreedy Algorithm
3321,3,3.680436308063409,EpsilonGreedy Algorithm
3322,3,3.406565069955587,EpsilonGreedy Algorithm
3323,3,2.5602389977267865,EpsilonGreedy Algorithm
3324,3,1.5609536601006733,EpsilonGreedy Algorithm
3325,3,5.599770097262059,EpsilonGreedy Algorithm
3326,3,4.677134535557655,EpsilonGreedy Algorithm
3327,3,3.040950642539464,EpsilonGreedy Algorithm
3328,3,4.745229780938837,EpsilonGreedy Algorithm
3329,3,3.505190131227371,EpsilonGreedy Algorithm
3330,3,3.2588203407832497,EpsilonGreedy Algorithm
3331,3,4.114975693546618,EpsilonGreedy Algorithm
3332,3,4.299143305032969,EpsilonGreedy Algorithm
3333,3,3.7625468678982554,EpsilonGreedy Algorithm
3334,3,5.259530205749563,EpsilonGreedy Algorithm
3335,3,3.892240598283596,EpsilonGreedy Algorithm
3336,3,4.551822137847287,EpsilonGreedy Algorithm
3337,3,4.1925263730479285,EpsilonGreedy Algorithm
3338,3,3.9682337571523862,EpsilonGreedy Algorithm
3339,3,6.752874793203157,EpsilonGreedy Algorithm
3340,3,4.873537769577616,EpsilonGreedy Algorithm
3341,3,4.864573974875583,EpsilonGreedy Algorithm
3342,3,3.426302423522196,EpsilonGreedy Algorithm
3343,3,4.267170297168063,EpsilonGreedy Algorithm
3344,3,4.004712695137006,EpsilonGreedy Algorithm
3345,3,4.89259689246998,EpsilonGreedy Algorithm
3346,3,4.3040087799884486,EpsilonGreedy Algorithm
3347,3,4.372934498080262,EpsilonGreedy Algorithm
3348,3,2.0904021865286677,EpsilonGreedy Algorithm
3349,3,4.574356016619248,EpsilonGreedy Algorithm
3350,3,2.5854397307923462,EpsilonGreedy Algorithm
3351,3,4.081407544410706,EpsilonGreedy Algorithm
3352,3,4.3897918083198615,EpsilonGreedy Algorithm
3353,3,4.217189178750029,EpsilonGreedy Algorithm
3354,3,2.6451145991427167,EpsilonGreedy Algorithm
3355,3,4.970737136829599,EpsilonGreedy Algorithm
3356,3,4.513709749154804,EpsilonGreedy Algorithm
3357,3,4.571620720928994,EpsilonGreedy Algorithm
3358,3,2.5442287049126007,EpsilonGreedy Algorithm
3359,3,3.7937005190516393,EpsilonGreedy Algorithm
3360,3,4.169858662627841,EpsilonGreedy Algorithm
3361,3,3.9353345382311526,EpsilonGreedy Algorithm
3362,3,3.62342063941117,EpsilonGreedy Algorithm
3363,3,2.8602202752229475,EpsilonGreedy Algorithm
3364,3,4.246910982836751,EpsilonGreedy Algorithm
3365,3,3.7674502427590606,EpsilonGreedy Algorithm
3366,3,3.64750748903548,EpsilonGreedy Algorithm
3367,3,4.486008068441733,EpsilonGreedy Algorithm
3368,3,6.216402391085063,EpsilonGreedy Algorithm
3369,3,4.099850548283041,EpsilonGreedy Algorithm
3370,3,4.154546460546639,EpsilonGreedy Algorithm
3371,3,4.113280242726376,EpsilonGreedy Algorithm
3372,3,3.7877654567544075,EpsilonGreedy Algorithm
3373,3,5.285532016174486,EpsilonGreedy Algorithm
3374,3,5.491670603108348,EpsilonGreedy Algorithm
3375,3,3.2369976153887343,EpsilonGreedy Algorithm
3376,3,3.2004679809974244,EpsilonGreedy Algorithm
3377,3,4.630747817776696,EpsilonGreedy Algorithm
3378,3,4.060377456484988,EpsilonGreedy Algorithm
3379,3,2.9822653066185816,EpsilonGreedy Algorithm
3380,3,2.876240731860686,EpsilonGreedy Algorithm
3381,3,4.099832004426558,EpsilonGreedy Algorithm
3382,3,4.132042764600152,EpsilonGreedy Algorithm
3383,3,4.658340988608133,EpsilonGreedy Algorithm
3384,3,3.781370819611249,EpsilonGreedy Algorithm
3385,3,5.58649424825917,EpsilonGreedy Algorithm
3386,3,3.3026624221075926,EpsilonGreedy Algorithm
3387,3,4.184106591808561,EpsilonGreedy Algorithm
3388,3,3.4096687812881172,EpsilonGreedy Algorithm
